frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
189,0.46893221139907837,0.7330092787742615,0.5150028467178345,0.7311666011810303,0.4829142391681671,0.8098058104515076,0.5095056891441345,0.8097811937332153,0.4392671287059784,0.8284123539924622,0.5299740433692932,0.8345953226089478,0.45156440138816833,0.8841803073883057,0.5597311854362488,0.8716378211975098,0.42793476581573486,0.8939560651779175,0.5591347813606262,0.8759438395500183
190,0.46807336807250977,0.7320724725723267,0.5143803358078003,0.730502724647522,0.48138627409935,0.8091968297958374,0.5068496465682983,0.8091863989830017,0.43743574619293213,0.8288422226905823,0.5279710292816162,0.8346859216690063,0.4516368508338928,0.8841089010238647,0.5588700771331787,0.8725868463516235,0.42714497447013855,0.8937317728996277,0.5597044825553894,0.8769549131393433
191,0.46830135583877563,0.7317788004875183,0.5140604376792908,0.7300917506217957,0.48113760352134705,0.8084843754768372,0.5074391961097717,0.8084084391593933,0.4365909695625305,0.8287747502326965,0.5285313725471497,0.8348685503005981,0.45128411054611206,0.8837320804595947,0.5588991641998291,0.8728944659233093,0.4280601441860199,0.8937187194824219,0.5579264163970947,0.8777748942375183
192,0.46803244948387146,0.7317333817481995,0.5139439702033997,0.7302244305610657,0.4808726906776428,0.8083580732345581,0.5077257752418518,0.808623194694519,0.4363667070865631,0.8285185098648071,0.5293922424316406,0.8351151347160339,0.451034814119339,0.8834867477416992,0.558934211730957,0.8729218244552612,0.42817065119743347,0.8939200639724731,0.5577842593193054,0.8780819177627563
193,0.461740106344223,0.7285556197166443,0.5042694807052612,0.727914571762085,0.47510236501693726,0.8056975603103638,0.5012669563293457,0.8048470616340637,0.4342006742954254,0.8284544944763184,0.5167849659919739,0.8373488783836365,0.4511760175228119,0.88334721326828,0.5457295179367065,0.8771791458129883,0.4285683035850525,0.8940383791923523,0.5484777688980103,0.8891569972038269
194,0.4617491066455841,0.7283911108970642,0.5034326910972595,0.7266664505004883,0.474232017993927,0.8056305646896362,0.499612033367157,0.8045079708099365,0.43359291553497314,0.8283884525299072,0.5154032707214355,0.8380628824234009,0.45132339000701904,0.8833078742027283,0.5437336564064026,0.8781864643096924,0.4284208416938782,0.8939741253852844,0.5455966591835022,0.8900274634361267
195,0.4590464234352112,0.7253901958465576,0.4944019019603729,0.7245931625366211,0.46610331535339355,0.8004388809204102,0.48878014087677,0.8008925318717957,0.43315738439559937,0.8292421698570251,0.4896456301212311,0.8380241990089417,0.4519229531288147,0.8835940957069397,0.5199969410896301,0.8817724585533142,0.4291994869709015,0.8941056728363037,0.5177870988845825,0.8968021869659424
196,0.4592594504356384,0.7252735495567322,0.493666410446167,0.7236474752426147,0.46537110209465027,0.8017094731330872,0.48816391825675964,0.8017154335975647,0.43278855085372925,0.829255998134613,0.4813326597213745,0.838866651058197,0.4514116644859314,0.8835986852645874,0.5181834101676941,0.8803114891052246,0.4288249611854553,0.8946956992149353,0.5075591206550598,0.8923695087432861
197,0.4581160545349121,0.7230256795883179,0.4800547659397125,0.7196807861328125,0.4588477611541748,0.7997563481330872,0.47552382946014404,0.7987021803855896,0.4306381642818451,0.8312001824378967,0.4736815094947815,0.8395286798477173,0.45049548149108887,0.8835511207580566,0.49800628423690796,0.8871743083000183,0.42859023809432983,0.8951144814491272,0.49350467324256897,0.8995198011398315
198,0.4573192894458771,0.7220121622085571,0.4808657467365265,0.7188610434532166,0.4579757750034332,0.7997308373451233,0.4749986529350281,0.7987319827079773,0.4296502470970154,0.8316606879234314,0.4745042622089386,0.84140944480896,0.4503161907196045,0.8835760354995728,0.49764302372932434,0.8891633152961731,0.42823511362075806,0.8952473402023315,0.4907471835613251,0.9011399745941162
199,0.4564914405345917,0.7189341187477112,0.4666476249694824,0.7162272334098816,0.4530470669269562,0.7984731793403625,0.46712955832481384,0.7981047630310059,0.42375633120536804,0.831296443939209,0.455798476934433,0.8413658738136292,0.44473034143447876,0.8834489583969116,0.4762476980686188,0.8910578489303589,0.4271264672279358,0.8957435488700867,0.4610079526901245,0.9006491899490356
200,0.4563797414302826,0.7181681990623474,0.4620530903339386,0.7142556309700012,0.4533318877220154,0.7961206436157227,0.46598947048187256,0.7961919903755188,0.423030823469162,0.8310940265655518,0.45592957735061646,0.8410901427268982,0.44440218806266785,0.8829092383384705,0.47620946168899536,0.8915855288505554,0.42758843302726746,0.8959193825721741,0.4638743996620178,0.9027788639068604
201,0.4518773853778839,0.7192960977554321,0.45483458042144775,0.7152958512306213,0.44543489813804626,0.7964503169059753,0.4580356180667877,0.7970436215400696,0.41601160168647766,0.8312616944313049,0.4461558163166046,0.8408197164535522,0.4392005503177643,0.8826621770858765,0.4566499888896942,0.8929063677787781,0.42565613985061646,0.8958274722099304,0.4404999613761902,0.9013223648071289
202,0.45193609595298767,0.7188400030136108,0.45279234647750854,0.7161648273468018,0.4451592266559601,0.796803891658783,0.4572564363479614,0.7975633144378662,0.4138607978820801,0.8312019109725952,0.4456970691680908,0.8406562805175781,0.43699291348457336,0.8819331526756287,0.4572339355945587,0.8931930661201477,0.4259742200374603,0.8960710167884827,0.4420624077320099,0.9026750922203064
203,0.4523247182369232,0.718446671962738,0.45355522632598877,0.7164891362190247,0.44449809193611145,0.7971059083938599,0.457224577665329,0.7980128526687622,0.4136388897895813,0.8311887979507446,0.44571125507354736,0.8410145044326782,0.4367001950740814,0.8813740015029907,0.457518994808197,0.8943110704421997,0.42600905895233154,0.8960707187652588,0.44317278265953064,0.9043971300125122
204,0.4520503282546997,0.7186607122421265,0.45473378896713257,0.716274619102478,0.4434553384780884,0.7967846989631653,0.4569818675518036,0.7981575727462769,0.41369518637657166,0.8311346173286438,0.4455668032169342,0.8408861756324768,0.4364590644836426,0.8808593153953552,0.4570522606372833,0.8937495946884155,0.425927996635437,0.8960275650024414,0.44232749938964844,0.9032060503959656
205,0.4462096691131592,0.7189026474952698,0.44501134753227234,0.7166964411735535,0.4366975426673889,0.7968851923942566,0.4475385546684265,0.7982894778251648,0.40544652938842773,0.8341178894042969,0.4366772472858429,0.842778205871582,0.4275361895561218,0.8839687705039978,0.45409223437309265,0.8972731828689575,0.41558459401130676,0.9030342698097229,0.4441264569759369,0.908808708190918
206,0.4454953372478485,0.7193491458892822,0.44442546367645264,0.7169622778892517,0.43483877182006836,0.7973290085792542,0.4462055563926697,0.7984515428543091,0.4038452208042145,0.8346037268638611,0.4367087781429291,0.8431673645973206,0.426848828792572,0.8846418857574463,0.4551747739315033,0.8990300297737122,0.41472092270851135,0.9037894606590271,0.44618165493011475,0.9121608138084412
207,0.4394904375076294,0.7218306660652161,0.4401749074459076,0.7202097773551941,0.4271886646747589,0.7978449463844299,0.43851539492607117,0.7989251017570496,0.39440950751304626,0.8364569544792175,0.43119990825653076,0.8439748883247375,0.41466590762138367,0.8926190137863159,0.45696181058883667,0.9008371829986572,0.39835771918296814,0.9126675724983215,0.4500099718570709,0.9163941144943237
208,0.4385571777820587,0.7228086590766907,0.4386274516582489,0.7207938432693481,0.42590391635894775,0.7979387640953064,0.4377410411834717,0.7990959882736206,0.3931307792663574,0.8364039063453674,0.432975172996521,0.8449655175209045,0.4136565327644348,0.8939676284790039,0.4579455554485321,0.9018157124519348,0.39937371015548706,0.9136747717857361,0.45100221037864685,0.9154221415519714
209,0.424905002117157,0.7265772223472595,0.4357036054134369,0.7231320738792419,0.4147895872592926,0.8034613132476807,0.43137678503990173,0.8029457330703735,0.38231170177459717,0.8425424098968506,0.4361949563026428,0.8479624390602112,0.39802995324134827,0.9009196162223816,0.45935630798339844,0.9026724100112915,0.37808459997177124,0.922686755657196,0.4525231122970581,0.916776180267334
210,0.4242826998233795,0.7275123596191406,0.43509620428085327,0.7243208289146423,0.4126882255077362,0.8049681782722473,0.4297531843185425,0.8042279481887817,0.38187146186828613,0.8426983952522278,0.4351177215576172,0.8480316400527954,0.3964112102985382,0.9010716676712036,0.4582131803035736,0.9029586911201477,0.3776281177997589,0.9222745895385742,0.4517517387866974,0.9169204831123352
211,0.414829283952713,0.7289473414421082,0.43007418513298035,0.7267487645149231,0.4032928943634033,0.8087680339813232,0.42315733432769775,0.8071435689926147,0.372153103351593,0.8506624102592468,0.4351525902748108,0.8499187231063843,0.3804977834224701,0.9083665013313293,0.45733439922332764,0.9024229049682617,0.36105185747146606,0.9297803044319153,0.45244550704956055,0.917218029499054
212,0.4190596640110016,0.7288715839385986,0.4253816306591034,0.7263506650924683,0.406819224357605,0.8083838820457458,0.4191433787345886,0.8069590926170349,0.36980992555618286,0.8505525588989258,0.4348963499069214,0.8496436476707458,0.38033291697502136,0.9094714522361755,0.45681464672088623,0.9022439122200012,0.36030831933021545,0.9294849634170532,0.4525580108165741,0.9171765446662903
213,0.411981463432312,0.734419584274292,0.41754499077796936,0.7277310490608215,0.3952541649341583,0.8109079003334045,0.4142445921897888,0.8080130815505981,0.36366716027259827,0.8584399819374084,0.43147197365760803,0.8500698804855347,0.36626213788986206,0.9184755682945251,0.4564545452594757,0.9018741250038147,0.3429652452468872,0.9363654851913452,0.4522351920604706,0.916756272315979
214,0.410250723361969,0.735150158405304,0.41840189695358276,0.7309163212776184,0.39403843879699707,0.8138589859008789,0.4137035310268402,0.8098296523094177,0.36207759380340576,0.8599252700805664,0.43214327096939087,0.8516470789909363,0.3652417063713074,0.9189063310623169,0.45626547932624817,0.9016178846359253,0.3425670862197876,0.9379256367683411,0.4525255858898163,0.9170358180999756
215,0.4128718376159668,0.7350997924804688,0.414012610912323,0.729671835899353,0.39659830927848816,0.8127606511116028,0.41127103567123413,0.8088885545730591,0.3622679114341736,0.8590714931488037,0.4310605823993683,0.8513978719711304,0.3642468750476837,0.9191192388534546,0.45584866404533386,0.901458203792572,0.3405401110649109,0.9390439391136169,0.452151358127594,0.9166666865348816
216,0.40957725048065186,0.7361917495727539,0.417817085981369,0.7289397120475769,0.39520376920700073,0.8126535415649414,0.4137336015701294,0.8083438277244568,0.36211326718330383,0.8585662841796875,0.43108147382736206,0.8512595295906067,0.3642784059047699,0.9188379645347595,0.45571228861808777,0.9013053178787231,0.3400200307369232,0.9393061995506287,0.4517594575881958,0.9164093732833862
217,0.40569713711738586,0.7391535639762878,0.405565083026886,0.7335957884788513,0.38738685846328735,0.8171547055244446,0.40447765588760376,0.8136005997657776,0.3555764853954315,0.867921769618988,0.42591434717178345,0.8523918390274048,0.34933459758758545,0.9271719455718994,0.4538500905036926,0.9011555910110474,0.32584717869758606,0.9458296298980713,0.45148739218711853,0.916175901889801
218,0.4020991027355194,0.7430311441421509,0.4079191982746124,0.7350950241088867,0.38677117228507996,0.8192634582519531,0.4053475558757782,0.8151922225952148,0.3560614287853241,0.8691328167915344,0.42579764127731323,0.8538920879364014,0.3497927486896515,0.9266332983970642,0.4532918334007263,0.9011563062667847,0.3272789716720581,0.9458136558532715,0.45073962211608887,0.9159608483314514
219,0.3881942331790924,0.7481580376625061,0.40652740001678467,0.743031919002533,0.3790242373943329,0.8265886306762695,0.3980952501296997,0.8227892518043518,0.3498356342315674,0.8781306147575378,0.4184877276420593,0.858822226524353,0.33843880891799927,0.9325563311576843,0.45051276683807373,0.9014611840248108,0.316614031791687,0.9516752362251282,0.4519926607608795,0.9164389967918396
220,0.38814494013786316,0.7467054724693298,0.4050312042236328,0.7433300614356995,0.3804694414138794,0.828124463558197,0.3963567614555359,0.8247134685516357,0.3496699929237366,0.8798432350158691,0.4175969064235687,0.8607003092765808,0.3365599811077118,0.934258759021759,0.44969871640205383,0.9021815657615662,0.31579694151878357,0.9537544250488281,0.4497874677181244,0.9167197346687317
221,0.3956230580806732,0.7519975304603577,0.3796626329421997,0.7523221373558044,0.3841268718242645,0.8307827711105347,0.37622150778770447,0.829585611820221,0.3922693431377411,0.8759549260139465,0.3527986407279968,0.8796083927154541,0.440989226102829,0.9096723794937134,0.33622559905052185,0.9398269057273865,0.44690194725990295,0.9252430200576782,0.3153955936431885,0.9588857889175415
222,0.3969462811946869,0.755370020866394,0.3788866400718689,0.7550140619277954,0.38273969292640686,0.834319531917572,0.37837499380111694,0.8326608538627625,0.3501105308532715,0.8868072628974915,0.39270421862602234,0.8709007501602173,0.34373679757118225,0.9402033686637878,0.3577171862125397,0.927210807800293,0.3298301696777344,0.9568907022476196,0.3932878375053406,0.9425894021987915
223,0.37067481875419617,0.7655395269393921,0.38574570417404175,0.7633227705955505,0.36545681953430176,0.844815731048584,0.3807740807533264,0.8433006405830383,0.33392220735549927,0.8938865661621094,0.39349156618118286,0.8771970868110657,0.3355090320110321,0.9515447020530701,0.38538041710853577,0.9182891249656677,0.3115184009075165,0.9639115929603577,0.43052974343299866,0.9379689693450928
224,0.36632558703422546,0.7658159732818604,0.38745951652526855,0.7664055824279785,0.3646823465824127,0.8471862077713013,0.37932342290878296,0.8463663458824158,0.33245742321014404,0.8946269750595093,0.3927607536315918,0.878267765045166,0.3352741003036499,0.9522095322608948,0.3959302604198456,0.9112161993980408,0.3110613226890564,0.964848518371582,0.4349553883075714,0.9350716471672058
225,0.36116501688957214,0.7745341658592224,0.3836822509765625,0.7681432366371155,0.35882219672203064,0.8497707843780518,0.37400102615356445,0.848020076751709,0.325946182012558,0.8959792852401733,0.3767105042934418,0.8823373317718506,0.33442923426628113,0.9541550278663635,0.4182797372341156,0.911090075969696,0.30844250321388245,0.9660137891769409,0.4343193471431732,0.932908296585083
226,0.3592461049556732,0.7769630551338196,0.3843424618244171,0.7684584856033325,0.35835540294647217,0.8529980778694153,0.372273325920105,0.8500946760177612,0.32457077503204346,0.8975794315338135,0.37788352370262146,0.8872227072715759,0.3340620696544647,0.9530900120735168,0.4237814247608185,0.9103431701660156,0.30882832407951355,0.9658410549163818,0.43378746509552,0.924837589263916
227,0.3616364002227783,0.7749203443527222,0.3840237855911255,0.7681804895401001,0.35910525918006897,0.8508297204971313,0.3718308210372925,0.8493238091468811,0.32455822825431824,0.8966152667999268,0.38018667697906494,0.8915156722068787,0.3342733383178711,0.9535385966300964,0.424169659614563,0.9102066159248352,0.30833807587623596,0.9652388691902161,0.43349093198776245,0.9246518611907959
228,0.3614746928215027,0.7752707600593567,0.38405951857566833,0.7688470482826233,0.3588353097438812,0.8508151769638062,0.37291544675827026,0.8492632508277893,0.3248615264892578,0.8963679671287537,0.3774687349796295,0.8872033953666687,0.33416861295700073,0.9532927870750427,0.4244774580001831,0.9101977944374084,0.30857643485069275,0.9654881954193115,0.4339655041694641,0.9240878820419312
229,0.35651707649230957,0.7789868712425232,0.3800310492515564,0.7699257731437683,0.35717570781707764,0.8540507555007935,0.3718598186969757,0.8513351678848267,0.322252094745636,0.8954819440841675,0.3686826527118683,0.8916471600532532,0.33423542976379395,0.952604353427887,0.41634729504585266,0.9128826856613159,0.30865973234176636,0.965516984462738,0.41936665773391724,0.9329313635826111
230,0.3561991751194,0.779805064201355,0.3798254132270813,0.7697746157646179,0.3561328947544098,0.8548629879951477,0.37127965688705444,0.8511853814125061,0.322380006313324,0.8949494957923889,0.369107186794281,0.8927056789398193,0.334415465593338,0.9522383809089661,0.4152260720729828,0.9139858484268188,0.3092334270477295,0.9663012027740479,0.4182003140449524,0.936110258102417
231,0.349897563457489,0.7795893549919128,0.3785475492477417,0.7682657837867737,0.3543461859226227,0.8541635274887085,0.37275728583335876,0.8497822880744934,0.3225153386592865,0.8940680027008057,0.36117812991142273,0.8888890743255615,0.3344151973724365,0.9521692991256714,0.4065345227718353,0.9170807003974915,0.3081555962562561,0.965968906879425,0.40671226382255554,0.935113251209259
232,0.34925320744514465,0.7792646884918213,0.3779980540275574,0.7672752141952515,0.35323646664619446,0.8534706234931946,0.3730268180370331,0.8491123914718628,0.3223901391029358,0.8935229778289795,0.3607480227947235,0.8875599503517151,0.33423033356666565,0.9522833228111267,0.4058857858181,0.9181217551231384,0.3086158037185669,0.9657762050628662,0.40827858448028564,0.9357854127883911
233,0.34410998225212097,0.7794697284698486,0.37806352972984314,0.7638534307479858,0.35296574234962463,0.8521561622619629,0.3737846910953522,0.848225474357605,0.32404717803001404,0.8931246995925903,0.36308160424232483,0.884648323059082,0.33434614539146423,0.9516214728355408,0.40103116631507874,0.9177901148796082,0.3087771534919739,0.9651483297348022,0.406279593706131,0.935057520866394
234,0.3440231680870056,0.778912365436554,0.37813156843185425,0.7624146938323975,0.3535349369049072,0.8514295220375061,0.3742915689945221,0.8478531837463379,0.3245899975299835,0.8928697109222412,0.3630780577659607,0.8822066187858582,0.3343140184879303,0.9515818953514099,0.4002864956855774,0.9172945022583008,0.30911678075790405,0.9647865891456604,0.4059165418148041,0.9349758625030518
235,0.34313100576400757,0.7749993205070496,0.37831324338912964,0.7537219524383545,0.354949951171875,0.8459059000015259,0.3751673698425293,0.8416292071342468,0.3248586356639862,0.8920719623565674,0.3660363554954529,0.8768491744995117,0.3342924416065216,0.9512272477149963,0.39857742190361023,0.9168803691864014,0.30946433544158936,0.964722752571106,0.39878222346305847,0.929246187210083
236,0.3425513207912445,0.7732099890708923,0.37849244475364685,0.7507120966911316,0.35571742057800293,0.8432069420814514,0.37642499804496765,0.838593065738678,0.3249383270740509,0.8908233046531677,0.36783701181411743,0.8741266131401062,0.3343328833580017,0.951194167137146,0.3970458507537842,0.9163373112678528,0.30981236696243286,0.9645815491676331,0.3995552062988281,0.929057240486145
237,0.34173381328582764,0.767306923866272,0.37891024351119995,0.7459290623664856,0.3561072051525116,0.8391364216804504,0.3784695565700531,0.8326530456542969,0.3280959129333496,0.8869907855987549,0.37215396761894226,0.8686289191246033,0.3338620066642761,0.9493947625160217,0.397535115480423,0.9150388240814209,0.30957290530204773,0.9644542932510376,0.39688238501548767,0.9288938641548157
238,0.34154441952705383,0.7656510472297668,0.37894049286842346,0.7438886761665344,0.35645633935928345,0.8381760716438293,0.378797709941864,0.8317190408706665,0.32951802015304565,0.8854817152023315,0.37466883659362793,0.8675003051757812,0.3334507346153259,0.948537290096283,0.39746275544166565,0.9147919416427612,0.3092495799064636,0.964364767074585,0.3968532979488373,0.9287748336791992
239,0.341277152299881,0.764630913734436,0.37908828258514404,0.7442404627799988,0.35670408606529236,0.8376181721687317,0.3793013393878937,0.8309265971183777,0.330251008272171,0.8849471211433411,0.3757188022136688,0.866595447063446,0.3331792950630188,0.948045015335083,0.39723747968673706,0.9144465327262878,0.30918291211128235,0.9643203020095825,0.3963797986507416,0.9286935329437256
240,0.34195762872695923,0.7639997005462646,0.3791019022464752,0.7444010376930237,0.3568185269832611,0.8366839289665222,0.3795980215072632,0.8303879499435425,0.33064502477645874,0.8845856785774231,0.37591585516929626,0.8655881285667419,0.33304694294929504,0.9479011297225952,0.3973821997642517,0.9141456484794617,0.3093355894088745,0.9645684361457825,0.3965429961681366,0.9283019304275513
241,0.34123894572257996,0.7591731548309326,0.379195898771286,0.7388052344322205,0.3588916063308716,0.8314448595046997,0.38152042031288147,0.8253400325775146,0.33157622814178467,0.881474494934082,0.3803671896457672,0.8616248369216919,0.3325352966785431,0.9450141787528992,0.3976282477378845,0.9123649001121521,0.3093075752258301,0.9641357660293579,0.3961735963821411,0.9268638491630554
242,0.3414880037307739,0.7575247883796692,0.37927746772766113,0.7380483150482178,0.3598470389842987,0.8302853107452393,0.38246408104896545,0.8242999315261841,0.33216187357902527,0.8794806003570557,0.38219621777534485,0.8598813414573669,0.33239564299583435,0.9435207843780518,0.39785927534103394,0.9108316898345947,0.30937668681144714,0.9639452695846558,0.39605504274368286,0.925137996673584
243,0.3397541046142578,0.7541136741638184,0.38049042224884033,0.7364152669906616,0.3605002462863922,0.8285969495773315,0.3843476176261902,0.8234043717384338,0.3325912356376648,0.8769172430038452,0.3866844177246094,0.8585934042930603,0.3325375020503998,0.940624475479126,0.39843371510505676,0.9092230200767517,0.3095274567604065,0.9628585577011108,0.3969268798828125,0.9226081967353821
244,0.3395136892795563,0.7531394362449646,0.38101133704185486,0.736095666885376,0.36057886481285095,0.8280373215675354,0.3845472037792206,0.8231081366539001,0.33297693729400635,0.8759846091270447,0.3874674141407013,0.8587422966957092,0.3326372802257538,0.9388309717178345,0.398772656917572,0.9084424376487732,0.3103918433189392,0.9621871113777161,0.3972938060760498,0.9224668145179749
245,0.33830133080482483,0.7509703636169434,0.3826127350330353,0.7353507280349731,0.36134591698646545,0.8268976211547852,0.38608136773109436,0.8219795227050781,0.33292996883392334,0.8758269548416138,0.3905883729457855,0.85821533203125,0.33271902799606323,0.9385512471199036,0.4005272686481476,0.9081286191940308,0.31089887022972107,0.9588112831115723,0.3983868360519409,0.9194005131721497
246,0.338031142950058,0.7506120204925537,0.3831838071346283,0.7351691126823425,0.36216092109680176,0.8262778520584106,0.3866997957229614,0.8212482929229736,0.33290374279022217,0.8757784366607666,0.39195555448532104,0.8580167889595032,0.332731157541275,0.937775731086731,0.4018882215023041,0.9079813361167908,0.3111535310745239,0.9579995274543762,0.39948803186416626,0.9183950424194336
247,0.33781903982162476,0.750583827495575,0.38523411750793457,0.7363607883453369,0.362868994474411,0.8275764584541321,0.3882487118244171,0.8223854303359985,0.33293843269348145,0.8766764998435974,0.3950309753417969,0.8575895428657532,0.33274587988853455,0.9385532736778259,0.40795156359672546,0.9070677757263184,0.31175345182418823,0.9560126662254333,0.40591368079185486,0.9150726199150085
248,0.3378801941871643,0.7503758072853088,0.3857652544975281,0.7367262840270996,0.36281126737594604,0.8283015489578247,0.38819339871406555,0.8229619264602661,0.3330758512020111,0.8770595788955688,0.3953355550765991,0.8563498854637146,0.332712858915329,0.9384597539901733,0.40902838110923767,0.9061234593391418,0.31194019317626953,0.9555989503860474,0.40728896856307983,0.9151033163070679
249,0.3377409279346466,0.751523494720459,0.3876693844795227,0.7391123175621033,0.3638317584991455,0.8297339677810669,0.38984519243240356,0.8238382935523987,0.333615779876709,0.8796045780181885,0.39956143498420715,0.8567432761192322,0.3331562876701355,0.9400659203529358,0.41699841618537903,0.9046287536621094,0.3120354413986206,0.9558960199356079,0.4139831066131592,0.9132222533226013
250,0.3374882638454437,0.7521126866340637,0.3883075714111328,0.7403606176376343,0.36447685956954956,0.8306483030319214,0.39032888412475586,0.8242576718330383,0.3341180384159088,0.8797311782836914,0.3999003469944,0.8566127419471741,0.33325323462486267,0.9406455755233765,0.4183073341846466,0.9038800001144409,0.3120485842227936,0.9561887979507446,0.41576579213142395,0.9118393063545227
251,0.33728912472724915,0.7524343132972717,0.3885433077812195,0.7408760190010071,0.3645729124546051,0.8312836289405823,0.39054301381111145,0.8247255682945251,0.3343985378742218,0.8801726698875427,0.39972373843193054,0.8560699224472046,0.33338043093681335,0.9411224126815796,0.4182642102241516,0.9036481976509094,0.3121787905693054,0.9561387896537781,0.41603928804397583,0.9117146730422974
252,0.33721745014190674,0.7526355981826782,0.3886774778366089,0.7411544919013977,0.3646211326122284,0.8316579461097717,0.3906700611114502,0.8250800967216492,0.33456066250801086,0.880325973033905,0.39990997314453125,0.8559283018112183,0.3333885371685028,0.9413892030715942,0.417944073677063,0.9037898778915405,0.3123752474784851,0.955989420413971,0.41576576232910156,0.9114042520523071
253,0.33735182881355286,0.7556443810462952,0.3908317983150482,0.7480322122573853,0.3650895059108734,0.8375657200813293,0.39203304052352905,0.8312225937843323,0.3347512185573578,0.8822784423828125,0.4043276011943817,0.8573060631752014,0.33339473605155945,0.942360520362854,0.422616183757782,0.9030647277832031,0.31288766860961914,0.9556695818901062,0.42226913571357727,0.9059704542160034
254,0.3374456763267517,0.7572529315948486,0.39170849323272705,0.749735951423645,0.3654222786426544,0.8396578431129456,0.3929096758365631,0.8333176374435425,0.3348904550075531,0.8830536603927612,0.40505409240722656,0.8573765158653259,0.3333820104598999,0.9429470300674438,0.4234096109867096,0.9027827978134155,0.3135616183280945,0.9554876685142517,0.4233444333076477,0.904984176158905
255,0.3397381007671356,0.7598650455474854,0.3967888355255127,0.755751371383667,0.365643173456192,0.8413567543029785,0.3947175443172455,0.8359469175338745,0.33505937457084656,0.8854668736457825,0.4103630483150482,0.858206033706665,0.333385169506073,0.944075882434845,0.4281395375728607,0.9029289484024048,0.3138553500175476,0.9553778767585754,0.43376198410987854,0.9010255336761475
256,0.34074667096138,0.7611542344093323,0.3981752097606659,0.7567635178565979,0.36604681611061096,0.8420256972312927,0.3959299623966217,0.8367701768875122,0.3350372612476349,0.8857269287109375,0.4110388457775116,0.8587304949760437,0.3333800435066223,0.9446778297424316,0.4299571216106415,0.9030040502548218,0.3138682246208191,0.9554339647293091,0.4345812201499939,0.9015241861343384
257,0.34519603848457336,0.7611557245254517,0.4047416150569916,0.7588930726051331,0.3663766086101532,0.8416176438331604,0.3981917202472687,0.8378193974494934,0.3361735939979553,0.8858479261398315,0.4171760082244873,0.8587622046470642,0.3333834707736969,0.9447510838508606,0.4309380054473877,0.9051288962364197,0.31432032585144043,0.9552085995674133,0.442402184009552,0.9008402228355408
258,0.3468305468559265,0.7606633305549622,0.40545064210891724,0.7592313289642334,0.3663303852081299,0.8410528302192688,0.398775577545166,0.8372326493263245,0.3366078734397888,0.8863925337791443,0.4181722104549408,0.858776330947876,0.3335144817829132,0.9449089169502258,0.43170225620269775,0.9059900641441345,0.31481873989105225,0.9552633762359619,0.4443834125995636,0.9009813666343689
259,0.35564178228378296,0.758772611618042,0.41397184133529663,0.75830078125,0.36873388290405273,0.8406375646591187,0.4032115638256073,0.836505651473999,0.34175413846969604,0.8862790465354919,0.4229993522167206,0.8580547571182251,0.33352166414260864,0.944690465927124,0.43315255641937256,0.9062831401824951,0.31520217657089233,0.9552947878837585,0.44751647114753723,0.9021889567375183
260,0.3565788269042969,0.7579066753387451,0.4155212342739105,0.7582805156707764,0.3700932264328003,0.8395429849624634,0.4043564796447754,0.8361068964004517,0.34336429834365845,0.8865715861320496,0.42380431294441223,0.8576483726501465,0.33392763137817383,0.9446442723274231,0.4332963824272156,0.9064366817474365,0.3165619671344757,0.9553890824317932,0.44895273447036743,0.9028037190437317
261,0.3666350841522217,0.7522671222686768,0.42444682121276855,0.7570735216140747,0.3753517270088196,0.8360258340835571,0.40869709849357605,0.8351472020149231,0.35082554817199707,0.8864304423332214,0.42868471145629883,0.8552902936935425,0.3338603079319,0.9429655075073242,0.43393850326538086,0.9064314961433411,0.3177146911621094,0.9555214047431946,0.44964611530303955,0.9030812382698059
262,0.3675025403499603,0.7502233982086182,0.4256110191345215,0.7569068074226379,0.3768588900566101,0.8341811299324036,0.4094267189502716,0.8345139622688293,0.35186272859573364,0.8863169550895691,0.4300307333469391,0.8551214337348938,0.3337481915950775,0.9423050880432129,0.4340803921222687,0.906417191028595,0.3178553581237793,0.9558848142623901,0.4513145983219147,0.9052014946937561
263,0.36763274669647217,0.7501979470252991,0.42643487453460693,0.7565145492553711,0.3771231472492218,0.8338004350662231,0.409784197807312,0.8343772888183594,0.3521368205547333,0.8862792253494263,0.4303187131881714,0.854936957359314,0.3337264060974121,0.9415358901023865,0.43423303961753845,0.9064599871635437,0.31845009326934814,0.9562909603118896,0.4513058662414551,0.9057928323745728
264,0.3677448630332947,0.7508207559585571,0.4258127808570862,0.7564488053321838,0.37789997458457947,0.8336989283561707,0.41043564677238464,0.8339765667915344,0.35258597135543823,0.8862228989601135,0.4311506152153015,0.8551435470581055,0.3337251543998718,0.940917432308197,0.4344560503959656,0.9064929485321045,0.3188069462776184,0.9565130472183228,0.45111241936683655,0.9058520793914795
