frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y,centroid_x,centroid_y,hip_center_x,hip_center_y,stance_width,dx,dy,distance,speed,speed_px_per_sec,centroid_x_smooth,centroid_y_smooth,rolling_speed_mean,rolling_speed_std,speed_smoothed,acceleration,cumulative_distance,path_length,straight_distance,path_efficiency,direction_code,direction_BACKWARD,direction_FORWARD,direction_LEFT,direction_RIGHT,direction_STILL,direction_change,trajectory_angle,movement_range_x,movement_range_y,court_zone,stability_index,recovery_distance,recovery_time
384,0.6383973360061646,0.7314332723617554,0.6881387829780579,0.7419843077659607,0.6357031464576721,0.812349259853363,0.6559839248657227,0.8204064965248108,0.6650429964065552,0.8582727909088135,0.6676369309425354,0.877153754234314,0.6615373492240906,0.9180248975753784,0.6561924815177917,0.9377893209457396,0.6789281964302063,0.921087384223938,0.6795058846473694,0.951976239681244,0.6627067029476166,0.8570477724075317,0.6458435356616974,0.8163778781890869,0.020474375252024585,0.00042095184326174095,-0.00033077001571657494,0.0005353589988433934,0.0005353589988433934,53.02106812617589,0.6595826482772826,0.8571763145923615,0.002049484964821148,0.0022293071030002275,0.002049484964821148,0.00033379007884399816,1.2492688633475466,1.2492688633475466,0.38344666638291863,0.30693686333895587,4,0,0,0,1,0,1,-38.15908966667537,0.006650447845458984,0.003002429008483909,7,0.9959197315114227,0.16298084274686828,0
385,0.6357666850090027,0.7315027713775635,0.6863327026367188,0.7426997423171997,0.6317907571792603,0.8140420913696289,0.6548829674720764,0.8231092691421509,0.6500658392906189,0.859527051448822,0.6688899397850037,0.8771474361419678,0.6424487829208374,0.9137216210365297,0.6537387371063232,0.938451886177063,0.6560221910476685,0.9174270629882812,0.6788151264190674,0.95212721824646,0.6558753728866578,0.8569756150245667,0.6433368623256683,0.8185756802558899,0.027185457131184084,-0.006831330060958818,-7.215738296506569e-05,0.006831711139215122,0.006831711139215122,787.0093463601947,0.6571312284469605,0.857266196012497,0.002984732015668033,0.0030969444019574625,0.002984732015668033,0.006296352140371729,1.2561005744867617,1.2561005744867617,0.3766891986869472,0.29988776881251017,3,0,0,1,0,0,1,-179.39482359633874,0.008034676313400269,0.0004029273986816406,7,0.99668648722855,0.16057396741295002,1
386,0.6346375942230225,0.731831431388855,0.6856280565261841,0.7429367303848267,0.6308533549308777,0.8148251175880432,0.6545118689537048,0.8236746191978455,0.647146463394165,0.8603892922401428,0.6694561243057251,0.8765391111373901,0.640701413154602,0.914067268371582,0.653313934803009,0.9384008049964904,0.6529738306999207,0.9182068705558776,0.6778587102890015,0.952088475227356,0.6547081351280213,0.8572959721088409,0.6426826119422913,0.8192498683929443,0.027407967947428905,-0.0011672377586364746,0.0003203570842742476,0.0012104018533658143,0.0012104018533658143,136.0633111202006,0.6546605396270753,0.8573358237743378,0.0020703660822907507,0.0027159794394179754,0.0020703660822907507,-0.0056213092858493074,1.2573109763401276,1.2573109763401276,0.37558796799166394,0.29872320775004507,3,0,0,1,0,0,0,164.65265366439093,0.007998567819595293,0.0004029273986816406,7,0.9959073762654181,0.15995682328974942,0
387,0.6315145492553711,0.7354284524917603,0.6835602521896362,0.7439303994178772,0.6298922300338745,0.8177829384803772,0.6541920900344849,0.8249533176422119,0.6358118057250977,0.8605746030807495,0.6688125133514404,0.8795903325080872,0.6258838176727295,0.9078221917152404,0.652845025062561,0.9392069578170776,0.6413146257400513,0.9155450463294984,0.676974892616272,0.9514965415000916,0.6500801801681518,0.8576330780982971,0.6420421600341797,0.8213681280612946,0.04137523712541767,-0.004627954959869451,0.00033710598945624337,0.00464021632671447,0.00464021632671447,533.6055288370277,0.6510666465759278,0.8575320196151734,0.00268385144762764,0.00291465708178091,0.00268385144762764,0.003429814473348655,1.261951192666842,1.261951192666842,0.37107522839128176,0.2940487956646723,3,0,0,1,0,0,0,175.83386213062678,0.012626522779464744,0.000657463073730491,7,0.994409013662809,0.15945018115154297,1
388,0.630391001701355,0.7369521856307983,0.6822900772094727,0.7439926862716675,0.6297544240951538,0.8189020156860352,0.6541339755058289,0.8251161575317383,0.6388280391693115,0.8598171472549438,0.6688640117645264,0.8805537819862366,0.6247929930686951,0.9065548181533812,0.6527793407440186,0.9393503665924072,0.6405752897262573,0.9151111245155334,0.6769139170646667,0.9509165287017822,0.6499323070049285,0.8577266812324524,0.6419441998004913,0.8220090866088867,0.04311361332132328,-0.0001478731632232888,9.360313415529564e-05,0.0001750086258598578,0.0001750086258598578,18.08321636620222,0.6486484539508819,0.8577635025978088,0.0026785393887997326,0.0029203308153796866,0.0026785393887997326,-0.004465207700854612,1.262126201292702,1.262126201292702,0.3709446026019658,0.29390452572970505,3,0,0,1,0,0,0,147.66634952367187,0.012774395942688033,0.0007510662078857866,7,0.9944600111280861,0.15939819260026386,0
389,0.6263705492019653,0.740692138671875,0.6783941388130188,0.7462684512138367,0.6283212304115295,0.8218446373939514,0.6534085869789124,0.8271127343177795,0.6295183300971985,0.857586681842804,0.6681346297264099,0.8808407187461853,0.6130894422531128,0.9034371972084044,0.6525463461875916,0.9393025040626526,0.6205685138702393,0.9126240015029908,0.6770206093788147,0.9505784511566162,0.6447372376918793,0.8580287516117096,0.640864908695221,0.8244786858558655,0.05332136067134882,-0.00519506931304925,0.00030207037925711333,0.005203843933229603,0.005203843933229603,598.8119640458638,0.6452558767795563,0.8579161930084229,0.0036122363756769748,0.002807949377514279,0.0036122363756769748,0.005028835307369745,1.2673300452259315,1.2673300452259315,0.365870346515102,0.2886938157059765,3,0,0,1,0,0,0,176.67224989606595,0.011138135194778465,0.0010531365871429,7,0.9951812761621126,0.15852335319093,1
390,0.6254461407661438,0.7416926026344299,0.6778456568717957,0.7467038631439209,0.6280726790428162,0.8224872350692749,0.6531485915184021,0.8273471593856812,0.6276599764823914,0.8565866947174072,0.6680348515510559,0.8811232447624207,0.611460268497467,0.9027661681175232,0.6522043943405151,0.9396175742149352,0.6163569092750549,0.9124215841293336,0.6776146292686462,0.9505841732025146,0.6437844097614288,0.8581330299377441,0.6406106352806091,0.824917197227478,0.05493732721993776,-0.0009528279304504839,0.0001042783260345459,0.0009585171017395147,0.0009585171017395147,109.97723607164147,0.6426752305030823,0.8579989171028137,0.002437597568181853,0.002308497640142373,0.002437597568181853,-0.0042453268314900875,1.268288562327671,1.268288562327671,0.3649482348032077,0.28774858154789607,3,0,0,1,0,0,0,173.7543557241438,0.010923725366592474,0.0008370578289031982,7,0.9952350841604887,0.158309939711551,0
391,0.621767520904541,0.7422334551811218,0.6739389896392822,0.7483046054840088,0.6218284368515015,0.8230836391448975,0.6494230628013611,0.8281153440475464,0.6160977482795715,0.8554790019989014,0.6676554083824158,0.8812446594238281,0.5973184108734131,0.9008590579032898,0.6525229811668396,0.9400896430015564,0.5987415909767151,0.9099546670913696,0.6781583428382874,0.9512301683425904,0.6377452492713929,0.858059424161911,0.6356257498264313,0.8255994915962219,0.06772431903263558,-0.006039160490035944,-7.360577583304106e-05,0.006039609029949469,0.006039609029949469,695.7508290682995,0.6390181005001068,0.8579442942142487,0.0034034390034985837,0.0026514559338003648,0.0034034390034985837,0.0050810919282099545,1.2743281713576204,1.2743281713576204,0.35898286492276554,0.28170362469529253,3,0,0,1,0,0,0,-179.30170898705205,0.012334930896758967,0.0004999518394469549,7,0.9947079502746874,0.15341345832269365,1
392,0.6206696629524231,0.7424119114875793,0.6732529997825623,0.7485719323158264,0.6218241453170776,0.8232046365737915,0.6491039395332336,0.8282380700111389,0.6145297288894653,0.8550385236740112,0.6674551367759705,0.881458044052124,0.5964272618293762,0.9014300107955932,0.6521815061569214,0.9401645064353944,0.5984816551208496,0.9087640643119812,0.677843451499939,0.9511852860450744,0.6371769487857819,0.8580466985702515,0.6354640424251556,0.8257213532924652,0.06788885706067958,-0.0005683004856109619,-1.2725591659545898e-05,0.0005684429457990843,0.0005684429457990843,65.47559150808581,0.6362790739536285,0.8577736437320709,0.0025890843273155065,0.002797882729957828,0.0025890843273155065,-0.005471166084150384,1.2748966143034195,1.2748966143034195,0.35842065126207556,0.28113703279219243,3,0,0,1,0,0,0,-178.71722639003835,0.01275535821914664,0.00040634870529165923,7,0.9945648191506085,0.15326475687901545,0
393,0.6171809434890747,0.7420846819877625,0.6678991317749023,0.7484608292579651,0.6175374984741211,0.8229281902313232,0.6452578902244568,0.8282141089439392,0.6038997769355774,0.8550068140029907,0.6647379398345947,0.8813928961753845,0.5838497877120972,0.8993874192237854,0.6521878838539124,0.9402570128440856,0.5858922600746155,0.905451774597168,0.6780234575271606,0.9513519406318665,0.6316466569900513,0.857453566789627,0.6313976943492889,0.8255711495876312,0.07962674843905443,-0.005530291795730613,-0.0005931317806244785,0.005562007969709509,0.005562007969709509,638.269206332593,0.6337365782260895,0.8575089919567109,0.003666484196085437,0.0026701662957297444,0.003666484196085437,0.004993565023910424,1.280458622273129,1.280458622273129,0.3528701527183465,0.27558106648687736,3,0,0,1,0,0,0,-173.8783455484918,0.013090580701828003,0.0006794631481170654,7,0.9943977438979591,0.14920412960741594,1
394,0.6156597137451172,0.7420817613601685,0.6673794388771057,0.7483960390090942,0.6165425181388855,0.8227623701095581,0.6444289684295654,0.8281159400939941,0.6039066910743713,0.8541980385780334,0.664004385471344,0.8812424540519714,0.5832518935203552,0.8991951942443848,0.6522496342658997,0.940337061882019,0.5849844217300415,0.9041163325309752,0.6780133843421936,0.9513098001480104,0.6310421049594879,0.8571754992008209,0.6304857432842255,0.8254391551017761,0.0803326926020906,-0.0006045520305634211,-0.00027806758880610793,0.0006654357531744131,0.0006654357531744131,71.93999607594769,0.63239098072052,0.8572264397144318,0.0027588025600743986,0.0027857915940066626,0.0027588025600743986,-0.0048965722165350955,1.2811240580263032,1.2811240580263032,0.35222702316247717,0.274935921276131,3,0,0,1,0,0,0,-155.29963058835185,0.01274230480194094,0.0009575307369231734,7,0.9943995316637251,0.1482834670951785,0
395,0.6146936416625977,0.7420796155929565,0.6678290367126465,0.7481329441070557,0.6165803074836731,0.8226453065872192,0.6446195244789124,0.827862024307251,0.6046185493469238,0.8532065749168396,0.6640650629997253,0.881050705909729,0.5833432674407959,0.8989270329475403,0.6523151397705078,0.9403732419013976,0.5846725702285767,0.9025144577026368,0.6779822111129761,0.9513058066368104,0.6310719311237335,0.8568097710609436,0.6305999159812927,0.8252536654472351,0.08046680936456274,2.9826164245627673e-05,-0.00036572813987734154,0.00036694232840018263,0.00036694232840018263,23.947764950861636,0.6302917754650116,0.8568018507957458,0.0026404876054065326,0.0028919074464285256,0.0026404876054065326,-0.00029849342477423043,1.2814910003547035,1.2814910003547035,0.352194293426262,0.2748316557266327,2,1,0,0,0,0,1,-85.33768499578534,0.006703144311904996,0.0012496531009674738,7,0.9960545280887024,0.14837825677141211,0
396,0.6144569516181946,0.7419688105583191,0.6678673028945923,0.7478208541870117,0.6168854832649231,0.8225603699684143,0.6447206735610962,0.8275642395019531,0.6044862270355225,0.8534489870071411,0.6640186309814453,0.8808900713920593,0.5834254622459412,0.8994118571281433,0.6523638963699341,0.9404890537261964,0.583958089351654,0.9010056257247924,0.6779899001121521,0.9513067603111268,0.6310172617435456,0.8566466629505157,0.6308030784130096,0.8250623047351837,0.0802486372458948,-5.466938018794387e-05,-0.00016310811042785645,0.00017202615155109343,0.00017202615155109343,12.303907053984847,0.6291741251945495,0.8564112412929535,0.0014669710297268576,0.002297067937515321,0.0014669710297268576,-0.0001949161768490892,1.2816630265062545,1.2816630265062545,0.3521128241731279,0.2747312022669241,2,1,0,0,0,0,0,-108.52974381794839,0.00615968704223635,0.0014000356197357844,7,0.9967662290113811,0.1485612722556441,0
397,0.6107466220855713,0.7412552833557129,0.662189781665802,0.746651291847229,0.6132493615150452,0.8209384679794312,0.6411520838737488,0.8259681463241577,0.5968742966651917,0.8527898788452148,0.6596966981887817,0.8783658146858215,0.5789384841918945,0.9000834822654724,0.6521033048629761,0.9400030374526978,0.5740392208099365,0.9018180966377258,0.6778193712234497,0.951364040374756,0.6266809225082397,0.8559237539768219,0.627200722694397,0.8234533071517944,0.08334663682583389,-0.004336339235305853,-0.0007229089736938699,0.004396184180388723,0.004396184180388723,501.7545974830885,0.6274161386489868,0.8557830440998078,0.002232519276644785,0.0025469933652667565,0.002232519276644785,0.00422415802883763,1.2860592106866433,1.2860592106866433,0.34771668603052147,0.27037377683790403,3,0,0,1,0,0,1,-170.53528960897734,0.00496573448181159,0.0015298128128051758,7,0.997388408415889,0.14482233764762353,1
398,0.6099725365638733,0.7405232787132263,0.6614395380020142,0.7457514405250549,0.6119040250778198,0.8202778100967407,0.6401825547218323,0.8248884677886963,0.5965558290481567,0.8530819416046143,0.6588017344474792,0.8775365948677063,0.578866183757782,0.9003848433494568,0.6517695784568787,0.9397035241127014,0.5734906792640686,0.9015229940414428,0.6776013970375061,0.9513342976570128,0.6260584056377411,0.8555005192756653,0.626043289899826,0.8225831389427185,0.08283033028797013,-0.000622516870498635,-0.0004232347011565718,0.0007527648147452875,0.0007527648147452875,76.78181235675072,0.6256099712848664,0.8550366532802581,0.001270670645651941,0.0017626056831012346,0.001270670645651941,-0.003643419365643436,1.2868119755013885,1.2868119755013885,0.34703174297121026,0.2696833333681046,3,0,0,1,0,0,0,-145.789129859485,0.005013525485992432,0.0016749799251556396,7,0.9967580195468527,0.14359276231713694,0
399,0.604268491268158,0.738652229309082,0.6558730006217957,0.7444257140159607,0.605941116809845,0.8189815282821655,0.6350962519645691,0.8230512142181396,0.5892374515533447,0.8510806560516357,0.6528714299201965,0.8750247359275818,0.5777391195297241,0.9004865884780884,0.6514419317245483,0.9361903071403505,0.5736616849899292,0.9016491174697876,0.6763912439346313,0.95080304145813,0.6222521722316742,0.8540345132350922,0.620518684387207,0.8210163712501526,0.08189542143331024,-0.0038062334060668945,-0.0014660060405731201,0.004078797182069301,0.004078797182069301,448.6657104773979,0.6231430041790008,0.8538389205932617,0.0019533429314309183,0.0020985812646290764,0.0019533429314309183,0.0033260323673240137,1.2908907726834578,1.2908907726834578,0.3430341863277263,0.2657344785373584,3,0,0,1,0,0,0,-158.93534786916388,0.008819758892059326,0.0027752578258514182,7,0.9951890403355705,0.13795880583093362,1
400,0.6038363575935364,0.7380678057670593,0.6549786925315857,0.7435053586959839,0.60440993309021,0.8177742958068848,0.6339942812919617,0.8215932846069336,0.5895401239395142,0.8507232666015625,0.6528291702270508,0.8737618327140808,0.5784691572189331,0.9005469679832458,0.6513442397117615,0.9350526332855223,0.574897825717926,0.8996690511703491,0.6761111617088318,0.9500836730003356,0.6220410943031311,0.8530778169631958,0.6192021071910858,0.8196837902069092,0.08063137470172059,-0.0002110779285430242,-0.0009566962718963179,0.0009797048783068947,0.0009797048783068947,66.59442951539859,0.6214219641685486,0.8525621628761291,0.002075895441412261,0.0019982731228294294,0.002075895441412261,-0.003099092303762406,1.2918704775617647,1.2918704775617647,0.34266863209185844,0.265249990648134,2,1,0,0,0,0,1,-102.44195984054994,0.008976167440414407,0.0035688459873198797,7,0.9948796098032642,0.13654834767034785,0
401,0.5972603559494019,0.7354738116264343,0.650525689125061,0.741089940071106,0.5999518036842346,0.8159569501876831,0.6294488310813904,0.819890022277832,0.5852105021476746,0.8486348390579224,0.649017870426178,0.8706556558609009,0.5785334706306458,0.9003621339797974,0.6492753028869629,0.9280313849449158,0.5747936964035034,0.900700569152832,0.6728067398071289,0.9457846879959106,0.6186824262142181,0.8506579995155334,0.6147003173828125,0.8179234862327576,0.0759604784078643,-0.0033586680889130527,-0.002419817447662398,0.004139585463726316,0.004139585463726316,417.4986739239271,0.6191663491725923,0.850846495628357,0.0028694073038473054,0.0018342692516289958,0.0028694073038473054,0.0031598805854194216,1.296010063025491,1.296010063025491,0.33896513506795245,0.2615451413059633,3,0,0,1,0,0,1,-144.22840571940645,0.007998496294021606,0.005265754461288408,7,0.9946411047762728,0.13194434139939454,1
402,0.5965843796730042,0.7351258397102356,0.6493653059005737,0.7396779656410217,0.5992567539215088,0.8139532208442688,0.6285613179206848,0.8176377415657043,0.5854861736297607,0.8476755023002625,0.64918053150177,0.869215726852417,0.5781000256538391,0.9005446434020996,0.648762047290802,0.9262080788612366,0.5740106701850891,0.9013211727142334,0.6714500188827515,0.9440397620201112,0.6180757224559784,0.8495399653911591,0.6139090359210968,0.8157954812049866,0.07517801022498467,-0.0006067037582396795,-0.0011180341243743896,0.0012720415691036828,0.0012720415691036828,100.66979032840477,0.6175659465789796,0.8491938066482545,0.0022445787815902974,0.0017122099023300604,0.0022445787815902974,-0.0028675438946226335,1.2972821045945946,1.2972821045945946,0.3381911006851801,0.2606920264200099,2,1,0,0,0,0,1,-118.48657144054077,0.007982683181762651,0.005960553884506226,7,0.994378973283576,0.13104817659175094,0
403,0.5918705463409424,0.7313566207885742,0.645270824432373,0.7370581030845642,0.5958961844444275,0.8124071955680847,0.6250169277191162,0.8157550096511841,0.5839548110961914,0.8474606275558472,0.6459547877311707,0.8645082116127014,0.5775113105773926,0.9005855321884155,0.6441088914871216,0.9206945896148682,0.5739444494247437,0.9017403721809388,0.6642745733261108,0.9376555681228638,0.614780330657959,0.8469221830368042,0.6104565560817719,0.8140811026096344,0.06956731972419429,-0.003295391798019409,-0.002617782354354836,0.00420860921887803,0.00420860921887803,415.81837705473345,0.6154752469062805,0.8472470784187317,0.002935747662416846,0.001656048424439345,0.002935747662416846,0.002936567649774347,1.3014907138134726,1.3014907138134726,0.33453650492062564,0.25704102332040984,3,0,0,1,0,0,1,-141.53719063994822,0.0074718415737151656,0.007112330198287942,7,0.9940938013277325,0.1275366825203153,1
404,0.5914722084999084,0.7309193015098572,0.6441752314567566,0.735630452632904,0.5952228307723999,0.8106536269187927,0.6245341300964355,0.8138504028320312,0.584391176700592,0.8458709120750427,0.6462652683258057,0.8631469011306763,0.5767674446105957,0.900671660900116,0.6427041292190552,0.9188134670257568,0.5740067958831787,0.9019613265991212,0.6629623770713806,0.9361926317214966,0.6142501592636108,0.8457710683345795,0.6098784804344177,0.812252014875412,0.0683869249685625,-0.0005301713943481889,-0.0011511147022247314,0.0012673384571861752,0.0012673384571861752,96.40989258686947,0.6139401531219482,0.8456168091297149,0.002373455917440221,0.0016481923868080887,0.002373455917440221,-0.0029412707616918547,1.3027580522706588,1.3027580522706588,0.33384270494911605,0.2562584083569782,2,1,0,0,0,0,1,-114.72948181703157,0.00779093503952033,0.007306748628616355,7,0.9939382579517094,0.12691778973233975,0
405,0.5878545641899109,0.7282876968383789,0.641177773475647,0.7326473593711853,0.5929602980613708,0.8083423376083374,0.6222003698348999,0.8111475706100464,0.5827182531356812,0.8440955877304077,0.6459078788757324,0.8598141074180603,0.575316309928894,0.8991167545318604,0.6351714134216309,0.9139639139175416,0.575006902217865,0.9028913974761964,0.6575621962547302,0.9331350326538086,0.6115875959396362,0.8433441758155823,0.6075803339481354,0.8097449541091919,0.06166904860584488,-0.0026625633239746316,-0.0024268925189971924,0.003602644966262895,0.003602644966262895,344.704352887953,0.6124939548969268,0.8441652321815492,0.002898043935031421,0.0015048715388188145,0.002898043935031421,0.0023353065090767197,1.3063606972369217,1.3063606972369217,0.3308613019171059,0.253269485691746,3,0,0,1,0,0,1,-137.65122720597589,0.007094830274581909,0.00731382369995115,7,0.9941794075371422,0.12460619066236063,1
406,0.5877946615219116,0.7278570532798767,0.6404869556427002,0.7314571142196655,0.591803252696991,0.8068755269050598,0.6210626363754272,0.8094335794448853,0.582522988319397,0.8431596755981445,0.6457939743995667,0.8592696189880371,0.575090229511261,0.8980605006217957,0.6337435841560364,0.9130449891090392,0.5755141973495483,0.9034462571144104,0.6562570929527283,0.932462215423584,0.6110069572925567,0.8425066530704498,0.6064329445362091,0.8081545531749725,0.06053718614463451,-0.0005806386470794678,-0.0008375227451324907,0.0010191101937948308,0.0010191101937948308,86.14001618244961,0.6116969311237335,0.8432319927215577,0.002273948881045124,0.0015083141953701235,0.002273948881045124,-0.0025835347724680645,1.3073798074307166,1.3073798074307166,0.33017030219670224,0.2525435227927821,2,1,0,0,0,0,1,-124.73283634937067,0.0070687651634216975,0.007033312320709251,7,0.9943749677273578,0.12347641599719794,0
407,0.5874356627464294,0.727997899055481,0.6407435536384583,0.7310541868209839,0.5915312170982361,0.8067132830619812,0.6207947134971619,0.8092716932296753,0.5821918249130249,0.8432499170303345,0.6457903981208801,0.8582065105438232,0.5750554800033569,0.8974717259407043,0.6341950297355652,0.912644386291504,0.5755707025527954,0.9041002988815308,0.6551387310028076,0.9321109056472778,0.6108447313308716,0.8422820806503296,0.606162965297699,0.8079924881458282,0.06105486028686874,-0.00016222596168513626,-0.00022457242012019485,0.0002770379658518099,0.0002770379658518099,23.686791130900893,0.610503350496292,0.8418544149398803,0.002074948160394749,0.0017237948946452215,0.002074948160394749,-0.0007420722279430209,1.3076568453965685,1.3076568453965685,0.329978834597424,0.2523435989794039,2,1,0,0,0,0,0,-125.84348242716558,0.0039355993270874245,0.004640102386474609,7,0.9960697103390067,0.12320942832293148,0
408,0.5868985652923584,0.7281729578971863,0.6405633091926575,0.7304602861404419,0.5914990305900574,0.806758463382721,0.6209195852279663,0.8091949224472046,0.5822955369949341,0.8435869216918945,0.6456906199455261,0.8582041263580322,0.5748497843742371,0.8971483111381531,0.6341782212257385,0.9126015305519104,0.5757396221160889,0.9044549465179444,0.6553178429603577,0.931977391242981,0.6107952117919921,0.8422559857368469,0.6062093079090118,0.8079766929149628,0.06130795551551465,-4.951953887943894e-05,-2.6094913482710425e-05,5.597436235011889e-05,5.597436235011889e-05,5.950186138299344,0.6097004270553589,0.8408015286922454,0.0012444211890891672,0.0014107396809468747,0.0012444211890891672,-0.000221063603501691,1.3077128197589185,1.3077128197589185,0.3299262128491762,0.252292558323317,0,0,0,0,0,1,1,-152.21247506601838,0.0034549474716186745,0.0035150825977325884,7,0.9970603100974845,0.1232560615016287,0
409,0.5847799777984619,0.726531445980072,0.6378101110458374,0.7285855412483215,0.588896632194519,0.804089367389679,0.618344247341156,0.8061478734016418,0.57780921459198,0.8385043740272522,0.6453639268875122,0.85362708568573,0.571820855140686,0.8924723267555237,0.6313067674636841,0.908172070980072,0.5734997987747192,0.9039242267608644,0.6531910300254822,0.926777482032776,0.6082822561264039,0.8388831794261933,0.6036204397678375,0.8051186203956604,0.06152280661360996,-0.00251295566558829,-0.00337280631065362,0.00420603953695126,0.00420603953695126,362.74261998466426,0.6084067749977111,0.8394056928157807,0.001832161405042184,0.00193676347417323,0.001832161405042184,0.004150065174601141,1.3119188592958697,1.3119188592958697,0.3269896287001268,0.24924531451253623,2,1,0,0,0,0,1,-126.68845895400068,0.003305339813232333,0.004460996389389016,7,0.9970091304737343,0.12075689882658322,1
410,0.5842183232307434,0.7262866497039795,0.6374151706695557,0.7279380559921265,0.5877023935317993,0.8029982447624207,0.6173315048217773,0.8051692247390747,0.576999306678772,0.8380118608474731,0.6451783180236816,0.8531464338302612,0.5710636377334595,0.8913087844848633,0.630841851234436,0.9069814085960388,0.5722360610961914,0.9032902121543884,0.6527432203292847,0.925666570663452,0.6075729787349701,0.8380797445774079,0.6025169491767883,0.8040837347507477,0.06179859186015922,-0.0007092773914337824,-0.0008034348487854226,0.0010717191676190016,0.0010717191676190016,96.88889808687514,0.6070243644714356,0.8379645180702209,0.0013259762453134054,0.001670834693784995,0.0013259762453134054,-0.0031343203693322587,1.3129905784634888,1.3129905784634888,0.32618441083609756,0.24842859970694603,2,1,0,0,0,0,0,-131.438269083851,0.0034339785575866477,0.004426908493041948,7,0.9962355868023884,0.1197038599013586,0
411,0.5813016891479492,0.7261105179786682,0.6356138586997986,0.7274541258811951,0.5853539705276489,0.8036729693412781,0.6153571009635925,0.8055166602134705,0.5707053542137146,0.8365504741668701,0.6450198888778687,0.8458497524261475,0.5623413324356079,0.8875991702079773,0.6325518488883972,0.9027745723724364,0.5636642575263977,0.8983198404312134,0.653477668762207,0.9214266538619996,0.6045386970043183,0.8355274736881256,0.6003555357456207,0.8045948147773743,0.07183181364423752,-0.003034281730651789,-0.0025522708892822266,0.003964965613122604,0.003964965613122604,386.71379837525086,0.6050584089756013,0.8362921738624574,0.0019151473291789602,0.0020187396795613116,0.0019151473291789602,0.0028932464455036023,1.3169555440766114,1.3169555440766114,0.32286112867570943,0.2451571961771001,3,0,0,1,0,0,1,-139.93129891136095,0.0063060343265533,0.0067546069622039795,7,0.9945240337806911,0.11751944146533402,1
412,0.5804345011711121,0.7262440919876099,0.6352699398994446,0.7274103164672852,0.5841633081436157,0.8039077520370483,0.6145880222320557,0.8058031797409058,0.5691227912902832,0.8371811509132385,0.6449233293533325,0.844455361366272,0.5615116357803345,0.887800931930542,0.6335552930831909,0.9017748236656188,0.5626404881477356,0.8963655233383179,0.6531174778938293,0.9198189377784728,0.6039326786994934,0.8350762069225312,0.5993756651878357,0.804855465888977,0.07338636254642321,-0.0006060183048248735,-0.0004512667655944824,0.0007555791682629418,0.0007555791682629418,75.6926656356868,0.6035486471652984,0.8352462494373322,0.0020108555696611865,0.0019311030055676915,0.0020108555696611865,-0.003209386444859662,1.3177111232448744,1.3177111232448744,0.322206004786419,0.24451945430420596,3,0,0,1,0,0,0,-143.3270772330766,0.006862533092498735,0.0071797788143157515,7,0.9943148228270838,0.11652823697944532,0
413,0.5788882374763489,0.7265490293502808,0.6343628168106079,0.7275590896606445,0.5823734402656555,0.8040255308151245,0.6132895350456238,0.8059787154197693,0.5624610185623169,0.8375396728515625,0.6443058252334595,0.8416213393211365,0.5481089353561401,0.8868033289909363,0.6405972242355347,0.9006516337394714,0.5492951273918152,0.893483579158783,0.6559721827507019,0.9147307276725768,0.6009654343128205,0.8338942646980285,0.5978314876556396,0.8050021231174469,0.09351929813812032,-0.0029672443866729514,-0.00118194222450263,0.0031939828854119375,0.0031939828854119375,350.31354460329646,0.6016152715682984,0.8343538773059844,0.0026384572742735504,0.0016221471484475576,0.0026384572742735504,0.0024384037171489956,1.3209051061302863,1.3209051061302863,0.319121371189631,0.24159295751723345,3,0,0,1,0,0,0,-158.28112801692805,0.007316821813583396,0.004988914728164762,7,0.9949623334901139,0.11497890711688638,1
414,0.5781716108322144,0.7267020344734192,0.6340773701667786,0.7279531955718994,0.5817427039146423,0.8042401671409607,0.613268256187439,0.8061955571174622,0.5620191693305969,0.8377278447151184,0.6443226337432861,0.8406862020492554,0.5466666221618652,0.8861706256866455,0.6429301500320435,0.9001275897026062,0.5467156171798706,0.8933457136154175,0.6574203372001648,0.9133866429328918,0.6007334470748902,0.8336535573005677,0.5975054800510406,0.8052178621292114,0.09727005522027528,-0.00023198723793027565,-0.00024070739746084868,0.0003343024525110357,0.0003343024525110357,30.94476209711589,0.6002514231204986,0.8340194082260132,0.0018641098573855051,0.001610837605645732,0.0018641098573855051,-0.0028596804329009016,1.3212394085827974,1.3212394085827974,0.3188632929919254,0.24133649883630712,2,1,0,0,0,0,1,-133.94314080570084,0.0068395316600798894,0.004426187276840188,7,0.9954281983427281,0.11464345195677002,0
